AMDPROFILER POWER PROFILE REPORT

AMDuProfCLI Version 5.2.606.0,

PROFILE DETAILS
CPU Details:,Family(0x19) Model(0x18)
Sampling Interval:,1000 milli-seconds
Profile Start Time:,Feb-27-2026_15-14-53,
Profile Duration:,3600 seconds

PROFILED COUNTERS
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION
0.,thread0-core-effective-frequency,Frequency,MHz,Thread0-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
2.,thread1-core-effective-frequency,Frequency,MHz,Thread1-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
4.,thread2-core-effective-frequency,Frequency,MHz,Thread2-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
6.,thread3-core-effective-frequency,Frequency,MHz,Thread3-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
8.,thread4-core-effective-frequency,Frequency,MHz,Thread4-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
10.,thread5-core-effective-frequency,Frequency,MHz,Thread5-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
12.,thread6-core-effective-frequency,Frequency,MHz,Thread6-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
14.,thread7-core-effective-frequency,Frequency,MHz,Thread7-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
16.,thread8-core-effective-frequency,Frequency,MHz,Thread8-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
18.,thread9-core-effective-frequency,Frequency,MHz,Thread9-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
20.,thread10-core-effective-frequency,Frequency,MHz,Thread10-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
22.,thread11-core-effective-frequency,Frequency,MHz,Thread11-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
24.,thread12-core-effective-frequency,Frequency,MHz,Thread12-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
26.,thread13-core-effective-frequency,Frequency,MHz,Thread13-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
28.,thread14-core-effective-frequency,Frequency,MHz,Thread14-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
30.,thread15-core-effective-frequency,Frequency,MHz,Thread15-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
32.,thread16-core-effective-frequency,Frequency,MHz,Thread16-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
34.,thread17-core-effective-frequency,Frequency,MHz,Thread17-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
36.,thread18-core-effective-frequency,Frequency,MHz,Thread18-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
38.,thread19-core-effective-frequency,Frequency,MHz,Thread19-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
40.,thread20-core-effective-frequency,Frequency,MHz,Thread20-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
42.,thread21-core-effective-frequency,Frequency,MHz,Thread21-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
44.,thread22-core-effective-frequency,Frequency,MHz,Thread22-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
46.,thread23-core-effective-frequency,Frequency,MHz,Thread23-Average CPU Core Frequency (Core Effective Frequency) for the sampling period in MHz. The core can go into various P-States within the sampling period with its own frequency.
72.,socket0-package-power,Power,W,Socket0-Average Package Power reported in Watts.
74.,core0-power,Power,W,Core0-Average Power reported in Watts.
76.,core1-power,Power,W,Core1-Average Power reported in Watts.
78.,core2-power,Power,W,Core2-Average Power reported in Watts.
80.,core3-power,Power,W,Core3-Average Power reported in Watts.
82.,core4-power,Power,W,Core4-Average Power reported in Watts.
84.,core5-power,Power,W,Core5-Average Power reported in Watts.
86.,core6-power,Power,W,Core6-Average Power reported in Watts.
88.,core7-power,Power,W,Core7-Average Power reported in Watts.
90.,core8-power,Power,W,Core8-Average Power reported in Watts.
92.,core9-power,Power,W,Core9-Average Power reported in Watts.
94.,core10-power,Power,W,Core10-Average Power reported in Watts.
96.,core11-power,Power,W,Core11-Average Power reported in Watts.
98.,socket0-temperature,Temperature,C,Socket0-Package Temperature for the sampling period, reported in Celsius. Temperature reported is with reference to Tclt

PROFILE RECORDS
RecordId,Timestamp,thread0-core-effective-frequency,thread1-core-effective-frequency,thread2-core-effective-frequency,thread3-core-effective-frequency,thread4-core-effective-frequency,thread5-core-effective-frequency,thread6-core-effective-frequency,thread7-core-effective-frequency,thread8-core-effective-frequency,thread9-core-effective-frequency,thread10-core-effective-frequency,thread11-core-effective-frequency,thread12-core-effective-frequency,thread13-core-effective-frequency,thread14-core-effective-frequency,thread15-core-effective-frequency,thread16-core-effective-frequency,thread17-core-effective-frequency,thread18-core-effective-frequency,thread19-core-effective-frequency,thread20-core-effective-frequency,thread21-core-effective-frequency,thread22-core-effective-frequency,thread23-core-effective-frequency,socket0-package-power,core0-power,core1-power,core2-power,core3-power,core4-power,core5-power,core6-power,core7-power,core8-power,core9-power,core10-power,core11-power,socket0-temperature
385,15:21:18:881, 4969.82, 4968.73, 3065.63, 4960.44, 4962.00, 4962.00, 4994.13, 4985.63, 4927.51, 4970.91, 4689.40, 4869.04, 4960.16, 4952.37, 2742.41, 4968.89, 4967.20, 4975.08, 4993.80, 4983.64, 4961.30, 4649.15, 4972.64, 4991.31,   98.17,    4.15,    5.39,    1.96,    5.50,    5.87,    4.08,    4.03,    3.20,    3.29,    3.19,    2.38,    2.75,   72.88
386,15:21:19:881, 4959.69, 4945.64, 3314.46, 4965.67, 4966.24, 4974.49, 4994.29, 4985.71, 4898.48, 4734.67, 4969.16, 4985.88, 4960.17, 4939.07, 2420.85, 4974.23, 4972.01, 4961.05, 4993.12, 4990.10, 4978.51, 4880.16, 4913.38, 4729.17,   93.71,    3.56,    3.06,    1.84,    4.33,    4.26,    6.16,    3.39,    3.06,    3.29,    2.50,    2.77,    3.20,   72.62
387,15:21:20:881, 4945.34, 4934.77, 3078.47, 4968.96, 4963.71, 4968.17, 4994.69, 4988.42, 4986.57, 4901.97, 4890.22, 4781.39, 4960.27, 4942.94, 2324.13, 4968.87, 4970.27, 4957.81, 4994.20, 4984.41, 4934.17, 4949.19, 4831.83, 4876.94,   93.00,    3.38,    2.83,    1.84,    4.77,    4.40,    5.68,    3.26,    3.08,    3.09,    2.84,    3.14,    2.36,   72.25
388,15:21:21:881, 4942.53, 4936.29, 3174.48, 4960.06, 4965.45, 4960.30, 4994.53, 4989.40, 4925.81, 4931.33, 4853.24, 4813.93, 4959.57, 4940.83, 2487.49, 4962.29, 4965.23, 4971.91, 4994.46, 4986.26, 4866.37, 4888.93, 4888.10, 4843.98,   94.19,    3.44,    2.88,    1.82,    4.85,    4.03,    5.06,    4.08,    3.17,    3.37,    3.01,    2.69,    2.99,   71.88
389,15:21:22:881, 4944.26, 4936.34, 3240.34, 4964.60, 4965.34, 4972.36, 4994.39, 4988.13, 4955.27, 4736.29, 4914.22, 4832.22, 4959.90, 4941.77, 2285.25, 4967.23, 4963.73, 4967.95, 4994.74, 4986.72, 4948.29, 4870.92, 4811.08, 4949.70,   93.48,    3.41,    2.87,    1.86,    5.29,    4.79,    4.97,    3.49,    3.00,    3.08,    2.53,    3.22,    2.74,   71.38
390,15:21:23:881, 4947.64, 4934.46, 3203.29, 4968.84, 4970.99, 4962.24, 4994.08, 4987.95, 4923.15, 4915.20, 4836.83, 4928.83, 4961.71, 4944.09, 2702.19, 4960.17, 4962.95, 4946.86, 4994.10, 4981.79, 4914.60, 4980.19, 4907.75, 4950.36,   93.24,    3.39,    2.81,    1.83,    5.17,    4.87,    4.41,    3.72,    3.57,    2.96,    2.69,    2.78,    2.97,   71.12
391,15:21:24:881, 4949.47, 4942.67, 3206.61, 4946.33, 4957.97, 4949.55, 4994.65, 4988.61, 4841.58, 4955.12, 4982.48, 4869.35, 4960.40, 4937.03, 2475.33, 4968.47, 4966.94, 4949.74, 4994.66, 4983.58, 4929.80, 4942.08, 4977.59, 4702.66,   92.83,    3.43,    2.81,    1.78,    3.83,    4.17,    3.81,    5.85,    3.23,    3.04,    2.97,    3.30,    2.92,   70.62
392,15:21:25:881, 4945.47, 4940.43, 3151.51, 4969.80, 4937.32, 4937.78, 4994.14, 4986.79, 4941.65, 4862.32, 4980.51, 4733.31, 4960.78, 4942.03, 2381.75, 4967.91, 4973.90, 4967.81, 4994.40, 4985.00, 4759.89, 4946.10, 4985.21, 4912.15,   92.68,    3.33,    2.71,    1.77,    4.33,    3.79,    3.71,    5.74,    3.34,    3.29,    2.95,    3.04,    2.65,   70.25
393,15:21:26:881, 4946.40, 4939.83, 3202.79, 4963.12, 4971.86, 4970.48, 4994.82, 4990.09, 4933.21, 4844.67, 4964.39, 4844.41, 4961.28, 4964.77, 2560.71, 4962.68, 4960.21, 4966.00, 4994.69, 4984.49, 4457.05, 4928.61, 4952.01, 4980.95,   94.14,    3.44,    2.88,    1.82,    5.00,    4.91,    4.29,    3.83,    3.37,    3.13,    2.64,    3.11,    2.97,   70.25
395,15:21:28:881, 4973.99, 4960.01, 3193.13, 4943.34, 4975.03, 4950.19, 4994.44, 4989.03, 4670.06, 4933.62, 4975.01, 4973.54, 4962.43, 4952.20, 2442.37, 4969.52, 4972.66, 4963.31, 4994.66, 4984.04, 4973.34, 4943.69, 4806.43, 4951.27,   97.61,    4.80,    4.17,    1.88,    4.82,    5.57,    4.38,    4.07,    3.28,    2.57,    2.91,    3.29,    3.22,   72.12
396,15:21:29:881, 4959.60, 4967.38, 3292.49, 4958.67, 4965.84, 4968.71, 4994.16, 4986.25, 4829.47, 4952.64, 4973.34, 4954.42, 4959.62, 4938.43, 2768.24, 4961.71, 4973.16, 4975.18, 4994.41, 4982.59, 4967.46, 4690.91, 4977.96, 4966.97,   93.87,    3.66,    4.63,    1.93,    4.57,    4.58,    5.03,    5.31,    2.96,    2.65,    2.95,    3.08,    2.90,   71.50
397,15:21:30:881, 4942.40, 4945.38, 3213.71, 4972.78, 4966.60, 4971.37, 4993.62, 4986.32, 4974.62, 4923.84, 4873.36, 4729.31, 4960.16, 4944.02, 2232.27, 4968.25, 4960.10, 4968.03, 4995.21, 4985.59, 4970.85, 4955.91, 4874.04, 4854.51,   93.27,    3.42,    3.14,    1.85,    5.63,    4.22,    4.66,    4.26,    3.01,    3.46,    3.07,    2.78,    2.65,   71.88
398,15:21:31:881, 4951.95, 4935.89, 3291.78, 4943.88, 4943.42, 4975.49, 4995.56, 4988.91, 4835.79, 4861.99, 4985.97, 4962.08, 4960.76, 4939.42, 2589.31, 4971.57, 4969.00, 4912.55, 4994.09, 4977.89, 4784.00, 4963.19, 4953.44, 4940.24,   93.64,    3.40,    2.85,    1.83,    4.24,    3.54,    6.68,    3.62,    2.98,    3.10,    2.75,    3.11,    2.74,   71.62
399,15:21:32:881, 4947.86, 4936.75, 3123.94, 4968.11, 4945.35, 4968.94, 4993.84, 4989.33, 4957.83, 4958.22, 4852.83, 4813.34, 4960.82, 4942.22, 2411.11, 4947.36, 4952.62, 4955.10, 4994.48, 4985.03, 4972.02, 4987.41, 4864.47, 4953.67,   93.51,    3.37,    2.83,    1.84,    5.17,    4.24,    5.11,    3.70,    3.51,    2.96,    3.11,    2.77,    2.73,   70.88
400,15:21:33:881, 4947.37, 4936.50, 3243.21, 4960.34, 4970.39, 4946.35, 4994.75, 4987.63, 4824.29, 4965.26, 4964.35, 4932.66, 4960.80, 4941.03, 2687.69, 4972.76, 4966.78, 4963.11, 4994.14, 4983.94, 4913.74, 4891.90, 4766.27, 4956.90,   96.21,    3.41,    2.80,    1.84,    4.79,    5.87,    3.97,    4.01,    2.69,    2.79,    2.86,    3.27,    3.08,   71.12
401,15:21:34:881, 4948.23, 4937.27, 3114.88, 4975.71, 4940.84, 4968.72, 4993.22, 4989.20, 4975.23, 4982.71, 4658.14, 4735.75, 4961.46, 4943.50, 2318.95, 4968.35, 4975.02, 4955.46, 4995.34, 4984.29, 4959.79, 4882.30, 4946.27, 4882.99,   96.34,    3.45,    2.84,    1.81,    6.45,    3.87,    4.11,    4.13,    4.07,    5.00,    3.28,    2.59,    2.68,   71.00
402,15:21:35:881, 4947.23, 4939.49, 3227.78, 4975.23, 4967.85, 4962.13, 4993.23, 4991.17, 4966.44, 4944.97, 4934.38, 4975.26, 4962.43, 4940.28, 2460.86, 4975.21, 4913.25, 4968.52, 4992.94, 4987.05, 4902.96, 4689.93, 4911.46, 4874.09,   93.47,    3.39,    2.90,    1.85,    5.93,    5.06,    3.63,    3.17,    4.11,    4.16,    3.23,    3.02,    2.96,   70.50
403,15:21:36:881, 4943.74, 4936.31, 3196.91, 4951.90, 4973.56, 4963.93, 4994.64, 4989.21, 4916.52, 4913.67, 4971.70, 4767.96, 4962.54, 4974.94, 2544.85, 4976.72, 4973.29, 4948.67, 4993.22, 4986.12, 4739.14, 4824.38, 4858.91, 4985.27,   93.74,    3.47,    2.83,    1.85,    4.30,    6.17,    4.33,    3.73,    3.24,    3.28,    2.72,    2.88,    2.82,   70.38
404,15:21:37:881, 4965.68, 4942.38, 3248.04, 4973.05, 4961.66, 4963.99, 4994.43, 4989.91, 4966.52, 4470.94, 4879.92, 4883.34, 4964.59, 4963.33, 2528.71, 4951.58, 4974.91, 4968.10, 4994.33, 4983.50, 4930.44, 4988.10, 4970.54, 4489.59,   97.05,    4.06,    2.91,    1.83,    5.48,    4.42,    4.38,    4.19,    3.57,    3.29,    2.32,    2.74,    2.86,   71.50
405,15:21:38:881, 4975.53, 4953.81, 3216.32, 4966.15, 4962.07, 4960.04, 4994.59, 4990.89, 4881.10, 4835.03, 4926.92, 4990.15, 4960.58, 4953.87, 2440.69, 4974.96, 4970.80, 4975.51, 4994.43, 4981.34, 4990.47, 4749.26, 4917.81, 4891.38,   97.30,    4.95,    4.16,    1.88,    5.40,    5.09,    3.77,    4.51,    3.91,    2.93,    2.65,    2.94,    3.11,   72.62
406,15:21:39:881, 4954.72, 4967.08, 3207.46, 4972.16, 4956.42, 4938.75, 4995.29, 4987.53, 4944.01, 4968.25, 4970.79, 4886.57, 4961.54, 4940.80, 2206.57, 4968.93, 4957.61, 4950.50, 4994.60, 4985.20, 4968.25, 4952.15, 4827.94, 4777.09,   95.08,    3.52,    4.43,    1.93,    5.39,    5.18,    3.91,    4.53,    2.81,    3.22,    3.01,    3.18,    2.54,   72.12
407,15:21:40:881, 4944.53, 4940.71, 3190.52, 4942.62, 4957.33, 4972.06, 4993.66, 4989.49, 4987.43, 4906.03, 4950.53, 4957.72, 4961.40, 4942.99, 2484.41, 4972.15, 4972.20, 4949.91, 4995.10, 4984.47, 4925.41, 4940.90, 4971.22, 4754.54,   93.87,    3.39,    3.04,    1.83,    4.46,    4.26,    5.69,    4.38,    3.22,    3.51,    2.88,    2.75,    3.01,   71.38
408,15:21:41:881, 4947.55, 4938.73, 3158.75, 4963.81, 4969.74, 4951.11, 4994.05, 4987.33, 4903.30, 4932.80, 4747.65, 4921.36, 4960.62, 4939.78, 2403.87, 4959.97, 4960.63, 4964.17, 4994.10, 4986.26, 4946.84, 4978.15, 4925.76, 4428.63,   93.88,    3.41,    2.82,    1.82,    4.94,    5.45,    3.76,    4.67,    3.37,    3.21,    3.07,    2.62,    2.73,   71.00
409,15:21:42:881, 4945.83, 4939.21, 3328.32, 4962.11, 4968.49, 4966.50, 4994.05, 4989.36, 4942.80, 4889.00, 4946.64, 4593.89, 4960.26, 4938.59, 2631.77, 4972.80, 4975.41, 4951.98, 4994.17, 4985.47, 4963.46, 4919.46, 4907.24, 4898.84,   92.68,    3.43,    2.84,    1.83,    4.98,    4.62,    4.77,    4.21,    3.42,    3.12,    3.12,    2.97,    2.53,   70.62
410,15:21:43:881, 4945.94, 4937.71, 3211.90, 4966.28, 4970.99, 4964.55, 4993.88, 4986.68, 4859.25, 4984.86, 4761.49, 4397.75, 4959.84, 4946.48, 2725.20, 4965.29, 4966.46, 4976.44, 4993.84, 4984.25, 4990.15, 4886.14, 4860.79, 4858.87,   92.68,    3.38,    2.83,    1.81,    4.99,    4.52,    4.75,    4.15,    3.30,    2.96,    3.40,    2.86,    2.08,   70.38
411,15:21:44:881, 4953.83, 4939.75, 3263.76, 4964.74, 4965.59, 4945.26, 4995.18, 4989.76, 4958.19, 4934.33, 4687.45, 4964.08, 4959.63, 4938.36, 2516.99, 4970.47, 4971.30, 4973.99, 4993.21, 4977.08, 4860.26, 4972.87, 4985.39, 4905.14,   92.89,    3.54,    2.78,    1.82,    4.38,    4.48,    4.24,    4.54,    2.90,    3.31,    2.96,    2.77,    2.87,   71.50
412,15:21:45:881, 4945.63, 4939.62, 3201.45, 4953.89, 4939.65, 4976.24, 4995.23, 4990.76, 4981.44, 4865.37, 4920.40, 4968.87, 4960.77, 4940.37, 2332.74, 4968.48, 4965.48, 4973.40, 4995.13, 4984.45, 4871.03, 4934.97, 4882.67, 4976.88,   92.88,    3.37,    3.00,    1.82,    4.14,    3.50,    6.99,    3.05,    2.99,    3.52,    2.86,    2.65,    2.69,   71.62
413,15:21:46:881, 4943.28, 4934.62, 3316.60, 4965.44, 4968.20, 4973.08, 4993.73, 4987.70, 4856.86, 4969.06, 4981.07, 4772.28, 4962.08, 4964.21, 2484.51, 4940.18, 4953.47, 4973.17, 4994.77, 4986.86, 4968.32, 4716.61, 4839.13, 4959.05,   94.20,    3.41,    2.79,    1.81,    4.53,    4.10,    5.83,    3.84,    2.97,    2.80,    3.37,    3.27,    2.44,   71.00
414,15:21:47:881, 4967.03, 4937.94, 3124.32, 4963.40, 4961.38, 4968.94, 4994.06, 4989.07, 4825.46, 4905.83, 4927.53, 4899.98, 4964.55, 4969.64, 2646.91, 4972.06, 4963.87, 4961.91, 4993.70, 4988.43, 4953.57, 4669.58, 4914.72, 4938.70,   95.97,    4.03,    2.85,    1.81,    4.24,    4.82,    5.37,    4.50,    3.50,    2.84,    2.84,    3.21,    2.97,   72.00
415,15:21:48:881, 4973.72, 4964.56, 3272.67, 4968.79, 4966.62, 4966.78, 4994.75, 4990.44, 4883.71, 4574.93, 4954.54, 4957.99, 4960.22, 4945.53, 2433.65, 4961.78, 4968.98, 4969.81, 4993.69, 4987.42, 4966.14, 4518.82, 4882.28, 4975.74,   97.94,    4.65,    4.15,    1.89,    4.54,    4.56,    5.12,    4.22,    3.34,    3.14,    2.39,    2.79,    3.30,   73.25
416,15:21:49:881, 4946.41, 4968.65, 3329.64, 4969.00, 4961.54, 4959.91, 4993.46, 4988.94, 4979.41, 4522.00, 4986.36, 4871.19, 4960.94, 4952.76, 2624.91, 4966.87, 4973.21, 4962.65, 4995.05, 4988.00, 4834.32, 4849.70, 4657.77, 4848.05,   93.30,    3.40,    4.91,    2.08,    5.97,    5.00,    4.59,    4.05,    3.10,    3.32,    2.38,    3.01,    2.88,   72.75
417,15:21:50:881, 4949.39, 4938.25, 3373.42, 4966.04, 4969.71, 4972.38, 4994.59, 4989.43, 4979.36, 4556.78, 4743.94, 4922.68, 4961.32, 4947.19, 2413.89, 4972.28, 4968.00, 4965.91, 4993.63, 4987.70, 4919.39, 4987.01, 4891.31, 4730.06,   94.50,    3.47,    2.84,    2.02,    4.79,    5.15,    5.31,    3.35,    3.15,    3.40,    2.37,    2.72,    3.01,   72.12
418,15:21:51:881, 4954.78, 4946.70, 3540.02, 4958.07, 4967.06, 4946.51, 4994.51, 4988.59, 4952.54, 4861.51, 4916.89, 4882.96, 4960.80, 4941.19, 2777.63, 4967.64, 4968.48, 4962.50, 4994.65, 4984.32, 4819.06, 4764.54, 4921.60, 4985.32,   94.53,    3.43,    3.04,    1.95,    5.07,    4.98,    4.93,    4.17,    3.56,    3.20,    2.61,    2.82,    2.69,   71.62
419,15:21:52:881, 4942.38, 4938.02, 3460.04, 4961.48, 4964.35, 4965.98, 4993.20, 4989.38, 4921.37, 4987.08, 4932.08, 4759.10, 4961.54, 4947.37, 2532.09, 4967.52, 4967.43, 4961.11, 4994.45, 4985.02, 4847.13, 4875.58, 4607.08, 4989.06,   94.38,    3.39,    2.88,    1.97,    5.65,    4.68,    4.95,    3.88,    3.63,    2.99,    3.32,    2.72,    2.54,   71.25
420,15:21:53:881, 4949.83, 4935.58, 3652.87, 4957.87, 4941.73, 4965.91, 4993.96, 4987.12, 4956.95, 4937.82, 4945.97, 4953.42, 4961.23, 4945.87, 2693.49, 4971.52, 4966.56, 4962.17, 4993.91, 4986.48, 4925.16, 4957.69, 4758.78, 4951.31,   93.69,    3.45,    2.83,    1.96,    5.00,    4.67,    5.07,    4.21,    2.88,    3.08,    3.22,    3.03,    2.74,   71.00
421,15:21:54:881, 4948.29, 4940.78, 3521.40, 4964.50, 4956.36, 4968.86, 4994.60, 4988.50, 4962.54, 4905.10, 4874.66, 4981.55, 4960.67, 4942.90, 2654.85, 4965.14, 4952.51, 4965.72, 4993.94, 4983.30, 4904.08, 4965.94, 4971.87, 4841.17,   94.40,    3.44,    2.88,    1.95,    5.57,    4.69,    4.82,    3.81,    3.09,    3.16,    2.95,    2.57,    3.04,   70.75
422,15:21:55:881, 4946.64, 4939.93, 3665.30, 4963.65, 4963.50, 4961.06, 4992.75, 4990.16, 4959.83, 4859.85, 4600.77, 4964.78, 4961.98, 4942.02, 2700.18, 4969.29, 4969.60, 4959.14, 4994.18, 4982.33, 4950.42, 4414.97, 4988.02, 4778.61,   93.99,    3.38,    2.93,    1.98,    5.78,    4.92,    4.52,    3.69,    3.62,    3.28,    2.96,    2.57,    2.77,   70.62
423,15:21:56:881, 4948.30, 4936.38, 3471.79, 4962.32, 4959.70, 4960.89, 4994.28, 4988.51, 4878.44, 4966.07, 4969.05, 4739.82, 4963.08, 4966.57, 2522.81, 4972.14, 4969.11, 4943.88, 4991.28, 4985.98, 4940.68, 4889.21, 4957.21, 4750.01,   94.27,    3.45,    2.82,    1.96,    4.74,    4.83,    5.70,    3.81,    2.87,    2.73,    3.35,    3.22,    2.66,   70.38
424,15:21:57:881, 4967.67, 4939.79, 3609.47, 4966.39, 4955.20, 4966.10, 4995.01, 4990.25, 4981.21, 4897.35, 4973.74, 4865.67, 4964.75, 4975.29, 2741.58, 4956.99, 4970.27, 4954.29, 4993.40, 4984.84, 4885.26, 4916.14, 4533.08, 4938.65,   97.29,    4.18,    2.86,    1.95,    5.25,    4.77,    4.52,    4.28,    3.24,    3.58,    2.69,    2.81,    2.68,   71.25
425,15:21:58:881, 4969.45, 4961.66, 3560.10, 4970.56, 4970.94, 4949.52, 4994.27, 4990.27, 4976.88, 4864.53, 4962.60, 4803.47, 4962.75, 4958.28, 2717.76, 4972.61, 4966.88, 4974.84, 4994.20, 4987.59, 4970.19, 4956.63, 4861.05, 4815.05,   99.12,    4.28,    4.12,    2.00,    5.81,    5.05,    4.37,    4.16,    3.47,    3.31,    2.82,    3.05,    2.62,   72.75
426,15:21:59:881, 4954.85, 4968.49, 3518.54, 4969.99, 4955.40, 4948.64, 4993.99, 4988.50, 4833.46, 4957.50, 4771.45, 4945.29, 4961.16, 4948.73, 2585.57, 4973.68, 4968.05, 4946.50, 4993.97, 4983.04, 4937.56, 4808.49, 4941.06, 4878.35,   93.90,    3.54,    5.30,    2.07,    5.44,    4.82,    4.82,    4.70,    3.47,    2.98,    3.14,    2.56,    2.91,   72.25
427,15:22:0:881, 4951.74, 4945.78, 3568.80, 4969.64, 4937.67, 4967.99, 4991.82, 4989.76, 4938.10, 4961.78, 4858.23, 4744.41, 4961.10, 4939.95, 2779.37, 4966.94, 4966.75, 4950.81, 4994.05, 4986.69, 4926.50, 4962.91, 4773.62, 4749.15,   93.68,    3.51,    3.04,    1.96,    5.81,    4.00,    5.04,    3.62,    3.38,    3.18,    2.90,    2.83,    2.68,   71.50
428,15:22:1:881, 4945.31, 4941.51, 3486.80, 4963.62, 4965.37, 4951.77, 4995.12, 4989.04, 4930.92, 4893.26, 4945.63, 4864.29, 4960.44, 4939.51, 2514.59, 4968.16, 4949.19, 4972.43, 4991.77, 4985.82, 4897.66, 4966.93, 4874.43, 4821.11,   93.44,    3.40,    2.93,    1.95,    4.83,    5.56,    4.00,    4.39,    2.87,    3.37,    2.76,    2.91,    2.82,   70.88
429,15:22:2:881, 4944.79, 4938.94, 3641.00, 4966.73, 4967.92, 4956.62, 4994.03, 4990.24, 4957.67, 4962.93, 4884.39, 4544.72, 4960.42, 4940.52, 2496.01, 4960.73, 4973.41, 4961.78, 4995.09, 4988.92, 4987.18, 4852.54, 4631.00, 4729.51,   94.35,    3.36,    2.83,    1.96,    4.87,    5.92,    3.69,    4.15,    3.62,    2.82,    3.25,    2.69,    2.62,   70.62
430,15:22:3:881, 4940.78, 4938.72, 3466.21, 4962.67, 4962.55, 4972.21, 4994.14, 4987.64, 4883.43, 4913.84, 4955.44, 4901.19, 4960.62, 4944.71, 2511.22, 4967.85, 4973.39, 4959.86, 4993.80, 4987.39, 4989.19, 4783.96, 4879.85, 4682.25,   93.68,    3.38,    2.79,    1.93,    4.49,    4.38,    5.58,    4.43,    3.10,    3.07,    2.94,    2.77,    2.81,   70.12
431,15:22:4:881, 4948.29, 4939.35, 3539.70, 4954.38, 4948.67, 4958.02, 4995.01, 4990.43, 4976.06, 4633.53, 4788.77, 4719.96, 4961.05, 4944.60, 2830.04, 4959.95, 4957.42, 4971.56, 4994.34, 4984.68, 4970.04, 4831.37, 4893.74, 4885.04,   94.03,    3.48,    2.83,    1.95,    5.11,    4.69,    4.34,    4.53,    3.56,    3.41,    2.49,    2.75,    2.42,   70.00
432,15:22:5:881, 4948.58, 4940.47, 3428.78, 4966.52, 4967.41, 4968.28, 4994.12, 4989.30, 4988.59, 4973.94, 4895.92, 4759.06, 4960.90, 4940.89, 2648.11, 4962.72, 4946.00, 4974.51, 4994.60, 4985.64, 4906.87, 4939.81, 4940.16, 4951.12,   93.39,    3.36,    2.93,    1.93,    4.87,    4.82,    4.89,    4.26,    3.40,    3.27,    3.04,    2.76,    2.42,   70.12
433,15:22:6:881, 4942.00, 4939.32, 3643.86, 4949.28, 4954.33, 4963.81, 4995.44, 4988.87, 4961.50, 4709.85, 4960.12, 4894.79, 4961.49, 4973.14, 2646.46, 4967.80, 4967.78, 4971.66, 4994.07, 4984.84, 4981.31, 4982.60, 4879.90, 4170.99,   94.48,    3.43,    2.79,    1.93,    4.36,    4.17,    5.71,    4.36,    2.99,    3.41,    2.60,    3.11,    2.71,   70.12
